Date,City,Customer_type,Gender,Product line,Prix unitaire,Quantité,Total,Coût,Gain,Rating
24/12/2019,Mandalay,Normal,Male,Home and lifestyle,44.12,3,138.978,132.36,6.618,7.9
24/12/2019,Yangon,Member,Female,Food and beverages,79.54,2,167.034,159.08,7.954,6.2
24/12/2019,Yangon,Normal,Female,Sports and travel,12.34,7,90.699,86.38,4.319,6.7
24/12/2019,Mandalay,Normal,Male,Home and lifestyle,44.12,3,138.978,132.36,6.618,7.9
25/12/2019,Naypyitaw,Member,Female,Food and beverages,36.77,7,270.2595,257.39,12.8695,7.4
25/12/2019,Mandalay,Normal,Female,Home and lifestyle,49.01,10,514.605,490.1,24.505,4.2
25/12/2019,Mandalay,Member,Male,Food and beverages,18.08,3,56.952,54.24,2.712,8
25/12/2019,Naypyitaw,Member,Female,Food and beverages,36.77,7,270.2595,257.39,12.8695,7.4
26/12/2019,Mandalay,Member,Male,Food and beverages,23.34,4,98.028,93.36,4.668,7.4
26/12/2019,Mandalay,Member,Female,Food and beverages,29.15,3,91.8225,87.45,4.3725,7.3
26/12/2019,Mandalay,Member,Female,Home and lifestyle,94.49,8,793.716,755.92,37.796,7.5
26/12/2019,Mandalay,Member,Male,Food and beverages,23.34,4,98.028,93.36,4.668,7.4
27/12/2019,Naypyitaw,Member,Female,Health and beauty,28.5,8,239.4,228,11.4,6.6
27/12/2019,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,235.746,224.52,11.226,8.6
27/12/2019,Mandalay,Member,Male,Home and lifestyle,46.47,4,195.174,185.88,9.294,7
27/12/2019,Naypyitaw,Member,Female,Health and beauty,28.5,8,239.4,228,11.4,6.6
28/12/2019,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,175.0455,166.71,8.3355,5.9
28/12/2019,Yangon,Normal,Female,Home and lifestyle,93.12,8,782.208,744.96,37.248,6.8
28/12/2019,Yangon,Normal,Male,Home and lifestyle,74.07,1,77.7735,74.07,3.7035,9.9
28/12/2019,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,175.0455,166.71,8.3355,5.9
29/12/2019,Mandalay,Normal,Male,Sports and travel,69.74,10,732.27,697.4,34.87,8.9
29/12/2019,Yangon,Member,Male,Fashion accessories,51.34,8,431.256,410.72,20.536,7.6
29/12/2019,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,293.202,279.24,13.962,5.9
29/12/2019,Mandalay,Normal,Male,Sports and travel,69.74,10,732.27,697.4,34.87,8.9
30/12/2019,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,408.492,389.04,19.452,6.8
30/12/2019,Yangon,Member,Female,Food and beverages,99.6,3,313.74,298.8,14.94,5.8
30/12/2019,Mandalay,Normal,Female,Home and lifestyle,77.04,3,242.676,231.12,11.556,7.2
30/12/2019,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,408.492,389.04,19.452,6.8
31/12/2019,Mandalay,Member,Female,Home and lifestyle,52.18,7,383.523,365.26,18.263,9.3
31/12/2019,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,223.587,212.94,10.647,4.1
31/12/2019,Mandalay,Normal,Female,Fashion accessories,73.52,2,154.392,147.04,7.352,4.6
31/12/2019,Mandalay,Member,Female,Home and lifestyle,52.18,7,383.523,365.26,18.263,9.3
01/01/2020,Yangon,Member,Female,Fashion accessories,22.32,4,93.744,89.28,4.464,4.4
01/01/2020,Naypyitaw,Member,Male,Sports and travel,42.85,1,44.9925,42.85,2.1425,9.3
01/01/2020,Naypyitaw,Normal,Female,Food and beverages,87.8,9,829.71,790.2,39.51,9.2
01/01/2020,Yangon,Member,Female,Fashion accessories,22.32,4,93.744,89.28,4.464,4.4
02/01/2020,Yangon,Normal,Male,Health and beauty,56,3,176.4,168,8.4,4.8
02/01/2020,Yangon,Normal,Female,Fashion accessories,94.67,4,397.614,378.68,18.934,6.8
02/01/2020,Mandalay,Normal,Male,Home and lifestyle,25.55,4,107.31,102.2,5.11,5.7
02/01/2020,Yangon,Normal,Male,Health and beauty,56,3,176.4,168,8.4,4.8
03/01/2020,Yangon,Member,Male,Fashion accessories,19.7,1,20.685,19.7,0.985,9.5
03/01/2020,Mandalay,Normal,Male,Home and lifestyle,68.97,3,217.2555,206.91,10.3455,8.7
03/01/2020,Yangon,Normal,Male,Electronic accessories,32.71,5,171.7275,163.55,8.1775,9.9
03/01/2020,Yangon,Member,Male,Fashion accessories,19.7,1,20.685,19.7,0.985,9.5
04/01/2020,Mandalay,Normal,Male,Electronic accessories,75.88,7,557.718,531.16,26.558,8.9
04/01/2020,Mandalay,Member,Female,Electronic accessories,26.26,3,82.719,78.78,3.939,6.3
04/01/2020,Naypyitaw,Member,Female,Fashion accessories,74.29,1,78.0045,74.29,3.7145,5
04/01/2020,Mandalay,Normal,Male,Electronic accessories,75.88,7,557.718,531.16,26.558,8.9
05/01/2020,Mandalay,Member,Male,Food and beverages,53.72,1,56.406,53.72,2.686,6.4
05/01/2020,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,338.2155,322.11,16.1055,5.1
05/01/2020,Naypyitaw,Member,Male,Health and beauty,43.7,2,91.77,87.4,4.37,4.9
05/01/2020,Mandalay,Member,Male,Food and beverages,53.72,1,56.406,53.72,2.686,6.4
06/01/2020,Naypyitaw,Member,Male,Health and beauty,81.95,10,860.475,819.5,40.975,6
06/01/2020,Mandalay,Normal,Female,Home and lifestyle,16.37,6,103.131,98.22,4.911,7
06/01/2020,Yangon,Normal,Female,Home and lifestyle,25.29,1,26.5545,25.29,1.2645,6.1
06/01/2020,Naypyitaw,Member,Male,Health and beauty,81.95,10,860.475,819.5,40.975,6
07/01/2020,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,596.82,568.4,28.42,8.1
07/01/2020,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,26.733,25.46,1.273,5.2
07/01/2020,Naypyitaw,Normal,Male,Health and beauty,41.5,4,174.3,166,8.3,8.2
07/01/2020,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,596.82,568.4,28.42,8.1
08/01/2020,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,616.98,587.6,29.38,9
08/01/2020,Naypyitaw,Normal,Female,Sports and travel,83.14,7,611.079,581.98,29.099,6.6
08/01/2020,Naypyitaw,Member,Female,Food and beverages,71.39,5,374.7975,356.95,17.8475,5.5
08/01/2020,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,616.98,587.6,29.38,9
09/01/2020,Mandalay,Member,Male,Electronic accessories,91.56,8,769.104,732.48,36.624,6
09/01/2020,Naypyitaw,Member,Female,Sports and travel,35.22,6,221.886,211.32,10.566,6.5
09/01/2020,Naypyitaw,Member,Female,Sports and travel,19.15,6,120.645,114.9,5.745,6.8
09/01/2020,Mandalay,Member,Male,Electronic accessories,91.56,8,769.104,732.48,36.624,6
10/01/2020,Yangon,Normal,Male,Home and lifestyle,93.96,9,887.922,845.64,42.282,9.8
10/01/2020,Mandalay,Normal,Female,Electronic accessories,13.78,4,57.876,55.12,2.756,9
10/01/2020,Mandalay,Member,Female,Electronic accessories,57.49,4,241.458,229.96,11.498,6.6
10/01/2020,Yangon,Normal,Male,Home and lifestyle,93.96,9,887.922,845.64,42.282,9.8
11/01/2020,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,408.7335,389.27,19.4635,8.5
11/01/2020,Mandalay,Member,Male,Sports and travel,88.31,1,92.7255,88.31,4.4155,5.2
11/01/2020,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,451.3635,429.87,21.4935,9.8
11/01/2020,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,408.7335,389.27,19.4635,8.5
12/01/2020,Naypyitaw,Normal,Male,Food and beverages,84.83,1,89.0715,84.83,4.2415,8.8
12/01/2020,Yangon,Member,Female,Health and beauty,39.62,9,374.409,356.58,17.829,6.8
12/01/2020,Mandalay,Member,Male,Health and beauty,25.9,10,271.95,259,12.95,8.7
12/01/2020,Naypyitaw,Normal,Male,Food and beverages,84.83,1,89.0715,84.83,4.2415,8.8
13/01/2020,Yangon,Member,Female,Sports and travel,71.63,2,150.423,143.26,7.163,8.8
13/01/2020,Mandalay,Normal,Female,Electronic accessories,88.25,9,833.9625,794.25,39.7125,7.6
13/01/2020,Mandalay,Member,Male,Home and lifestyle,17.77,5,93.2925,88.85,4.4425,5.4
13/01/2020,Yangon,Member,Female,Sports and travel,71.63,2,150.423,143.26,7.163,8.8
14/01/2020,Yangon,Member,Male,Home and lifestyle,37.69,2,79.149,75.38,3.769,9.5
14/01/2020,Mandalay,Normal,Male,Sports and travel,25.31,2,53.151,50.62,2.531,7.2
14/01/2020,Yangon,Normal,Female,Health and beauty,23.03,9,217.6335,207.27,10.3635,7.9
14/01/2020,Yangon,Member,Male,Home and lifestyle,37.69,2,79.149,75.38,3.769,9.5
15/01/2020,Naypyitaw,Member,Female,Sports and travel,31.67,8,266.028,253.36,12.668,5.6
15/01/2020,Mandalay,Normal,Male,Home and lifestyle,99.92,6,629.496,599.52,29.976,7.1
15/01/2020,Naypyitaw,Member,Female,Electronic accessories,66.65,9,629.8425,599.85,29.9925,9.7
15/01/2020,Naypyitaw,Member,Female,Sports and travel,31.67,8,266.028,253.36,12.668,5.6
16/01/2020,Naypyitaw,Member,Female,Food and beverages,38.42,1,40.341,38.42,1.921,8.6
16/01/2020,Naypyitaw,Member,Female,Fashion accessories,83.35,2,175.035,166.7,8.335,9.5
16/01/2020,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,299.565,285.3,14.265,7.8
16/01/2020,Naypyitaw,Member,Female,Food and beverages,38.42,1,40.341,38.42,1.921,8.6
17/01/2020,Mandalay,Member,Male,Fashion accessories,65.23,10,684.915,652.3,32.615,5.2
17/01/2020,Yangon,Normal,Female,Food and beverages,74.44,10,781.62,744.4,37.22,5.1
17/01/2020,Mandalay,Normal,Female,Fashion accessories,30.37,3,95.6655,91.11,4.5555,5.1
17/01/2020,Mandalay,Member,Male,Fashion accessories,65.23,10,684.915,652.3,32.615,5.2
18/01/2020,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,55.2825,52.65,2.6325,5.8
18/01/2020,Naypyitaw,Normal,Male,Health and beauty,64.08,7,470.988,448.56,22.428,7.6
18/01/2020,Mandalay,Normal,Female,Electronic accessories,99.73,9,942.4485,897.57,44.8785,6.5
18/01/2020,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,55.2825,52.65,2.6325,5.8
19/01/2020,Mandalay,Member,Female,Home and lifestyle,12.29,9,116.1405,110.61,5.5305,8
19/01/2020,Mandalay,Normal,Female,Home and lifestyle,63.15,6,397.845,378.9,18.945,9.8
19/01/2020,Yangon,Normal,Male,Electronic accessories,26.23,9,247.8735,236.07,11.8035,5.9
19/01/2020,Mandalay,Member,Female,Home and lifestyle,12.29,9,116.1405,110.61,5.5305,8
20/01/2020,Naypyitaw,Member,Male,Health and beauty,81.23,7,597.0405,568.61,28.4305,9
20/01/2020,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,270.018,257.16,12.858,5.1
20/01/2020,Naypyitaw,Normal,Female,Food and beverages,93.26,9,881.307,839.34,41.967,8.8
20/01/2020,Naypyitaw,Member,Male,Health and beauty,81.23,7,597.0405,568.61,28.4305,9
21/01/2020,Mandalay,Member,Female,Fashion accessories,22.32,4,93.744,89.28,4.464,4.1
21/01/2020,Naypyitaw,Normal,Female,Health and beauty,78.89,7,579.8415,552.23,27.6115,7.5
21/01/2020,Mandalay,Normal,Male,Home and lifestyle,92.36,5,484.89,461.8,23.09,4.9
21/01/2020,Mandalay,Member,Female,Fashion accessories,22.32,4,93.744,89.28,4.464,4.1
22/01/2020,Yangon,Normal,Female,Food and beverages,27.28,5,143.22,136.4,6.82,8.6
22/01/2020,Yangon,Normal,Female,Sports and travel,89.48,5,469.77,447.4,22.37,7.4
22/01/2020,Mandalay,Normal,Male,Sports and travel,46.42,3,146.223,139.26,6.963,4.4
22/01/2020,Yangon,Normal,Female,Food and beverages,27.28,5,143.22,136.4,6.82,8.6
23/01/2020,Yangon,Member,Female,Electronic accessories,17.42,10,182.91,174.2,8.71,7
23/01/2020,Yangon,Member,Female,Health and beauty,92.09,3,290.0835,276.27,13.8135,4.2
23/01/2020,Mandalay,Member,Female,Sports and travel,29.61,7,217.6335,207.27,10.3635,6.5
23/01/2020,Yangon,Member,Female,Electronic accessories,17.42,10,182.91,174.2,8.71,7
24/01/2020,Mandalay,Normal,Male,Home and lifestyle,73.28,5,384.72,366.4,18.32,8.4
24/01/2020,Naypyitaw,Normal,Female,Food and beverages,57.29,6,360.927,343.74,17.187,5.9
24/01/2020,Yangon,Normal,Male,Home and lifestyle,18.28,1,19.194,18.28,0.914,8.3
24/01/2020,Mandalay,Normal,Male,Home and lifestyle,73.28,5,384.72,366.4,18.32,8.4
25/01/2020,Naypyitaw,Member,Female,Fashion accessories,84.87,3,267.3405,254.61,12.7305,7.4
25/01/2020,Yangon,Normal,Male,Food and beverages,66.52,4,279.384,266.08,13.304,6.9
25/01/2020,Mandalay,Normal,Female,Sports and travel,24.77,5,130.0425,123.85,6.1925,8.5
25/01/2020,Naypyitaw,Member,Female,Fashion accessories,84.87,3,267.3405,254.61,12.7305,7.4
26/01/2020,Yangon,Normal,Female,Fashion accessories,97.29,8,817.236,778.32,38.916,6.2
26/01/2020,Naypyitaw,Member,Male,Fashion accessories,99.82,9,943.299,898.38,44.919,6.6
26/01/2020,Yangon,Member,Female,Electronic accessories,94.64,3,298.116,283.92,14.196,5.5
26/01/2020,Yangon,Normal,Female,Fashion accessories,97.29,8,817.236,778.32,38.916,6.2
27/01/2020,Mandalay,Member,Female,Electronic accessories,35.74,8,300.216,285.92,14.296,4.9
27/01/2020,Yangon,Normal,Female,Home and lifestyle,45.68,10,479.64,456.8,22.84,5.7
27/01/2020,Mandalay,Normal,Male,Fashion accessories,94.87,8,796.908,758.96,37.948,8.7
27/01/2020,Mandalay,Member,Female,Electronic accessories,35.74,8,300.216,285.92,14.296,4.9
28/01/2020,Yangon,Normal,Female,Home and lifestyle,96.52,6,608.076,579.12,28.956,4.5
28/01/2020,Yangon,Normal,Male,Health and beauty,50.79,5,266.6475,253.95,12.6975,5.3
28/01/2020,Mandalay,Normal,Female,Food and beverages,57.34,3,180.621,172.02,8.601,7.9
28/01/2020,Yangon,Normal,Female,Home and lifestyle,96.52,6,608.076,579.12,28.956,4.5
29/01/2020,Yangon,Member,Male,Food and beverages,18.85,10,197.925,188.5,9.425,5.6
29/01/2020,Yangon,Member,Male,Health and beauty,10.08,7,74.088,70.56,3.528,4.2
29/01/2020,Mandalay,Normal,Male,Electronic accessories,45.35,6,285.705,272.1,13.605,6.1
29/01/2020,Yangon,Member,Male,Food and beverages,18.85,10,197.925,188.5,9.425,5.6
30/01/2020,Yangon,Normal,Female,Food and beverages,55.39,4,232.638,221.56,11.078,8
30/01/2020,Yangon,Normal,Female,Electronic accessories,93.88,7,690.018,657.16,32.858,7.3
30/01/2020,Mandalay,Normal,Male,Food and beverages,62.08,7,456.288,434.56,21.728,5.4
30/01/2020,Yangon,Normal,Female,Food and beverages,55.39,4,232.638,221.56,11.078,8
31/01/2020,Mandalay,Member,Female,Food and beverages,77.2,10,810.6,772,38.6,5.6
31/01/2020,Naypyitaw,Member,Male,Electronic accessories,84.25,2,176.925,168.5,8.425,5.3
31/01/2020,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,62.0025,59.05,2.9525,9.4
31/01/2020,Mandalay,Member,Female,Food and beverages,77.2,10,810.6,772,38.6,5.6
01/02/2020,Mandalay,Normal,Male,Electronic accessories,72.13,10,757.365,721.3,36.065,4.2
01/02/2020,Mandalay,Member,Male,Fashion accessories,53.78,1,56.469,53.78,2.689,4.7
01/02/2020,Naypyitaw,Member,Female,Fashion accessories,12.54,1,13.167,12.54,0.627,8.2
01/02/2020,Mandalay,Normal,Male,Electronic accessories,72.13,10,757.365,721.3,36.065,4.2
02/02/2020,Yangon,Member,Female,Fashion accessories,63.88,8,536.592,511.04,25.552,9.9
02/02/2020,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,188.0025,179.05,8.9525,7.9
02/02/2020,Yangon,Normal,Male,Food and beverages,43.25,2,90.825,86.5,4.325,6.2
02/02/2020,Yangon,Member,Female,Fashion accessories,63.88,8,536.592,511.04,25.552,9.9
03/02/2020,Yangon,Member,Female,Health and beauty,10.69,5,56.1225,53.45,2.6725,7.6
03/02/2020,Mandalay,Normal,Female,Food and beverages,26.43,8,222.012,211.44,10.572,8.9
03/02/2020,Naypyitaw,Member,Female,Sports and travel,87.16,2,183.036,174.32,8.716,9.7
03/02/2020,Yangon,Member,Female,Health and beauty,10.69,5,56.1225,53.45,2.6725,7.6
04/02/2020,Yangon,Member,Male,Health and beauty,55.5,4,233.1,222,11.1,6.6
04/02/2020,Mandalay,Member,Male,Health and beauty,39.91,3,125.7165,119.73,5.9865,9.3
04/02/2020,Mandalay,Member,Male,Health and beauty,69.37,9,655.5465,624.33,31.2165,4
04/02/2020,Yangon,Member,Male,Health and beauty,55.5,4,233.1,222,11.1,6.6
05/02/2020,Mandalay,Normal,Female,Home and lifestyle,95.46,8,801.864,763.68,38.184,4.7
05/02/2020,Mandalay,Member,Female,Home and lifestyle,21.9,3,68.985,65.7,3.285,4.7
05/02/2020,Naypyitaw,Member,Male,Electronic accessories,37.06,4,155.652,148.24,7.412,9.7
05/02/2020,Mandalay,Normal,Female,Home and lifestyle,95.46,8,801.864,763.68,38.184,4.7
06/02/2020,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,239.589,228.18,11.409,9.8
06/02/2020,Mandalay,Member,Female,Food and beverages,62.85,4,263.97,251.4,12.57,8.7
06/02/2020,Mandalay,Member,Female,Electronic accessories,90.7,6,571.41,544.2,27.21,5.3
06/02/2020,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,239.589,228.18,11.409,9.8
07/02/2020,Mandalay,Normal,Male,Sports and travel,13.69,6,86.247,82.14,4.107,6.3
07/02/2020,Naypyitaw,Member,Female,Food and beverages,21.04,4,88.368,84.16,4.208,7.6
07/02/2020,Yangon,Normal,Female,Home and lifestyle,63.42,8,532.728,507.36,25.368,7.4
07/02/2020,Mandalay,Normal,Male,Sports and travel,13.69,6,86.247,82.14,4.107,6.3
08/02/2020,Mandalay,Normal,Female,Electronic accessories,95.64,4,401.688,382.56,19.128,7.9
08/02/2020,Mandalay,Member,Male,Home and lifestyle,65.91,6,415.233,395.46,19.773,5.7
08/02/2020,Mandalay,Normal,Female,Fashion accessories,81.37,2,170.877,162.74,8.137,6.5
08/02/2020,Mandalay,Normal,Female,Electronic accessories,95.64,4,401.688,382.56,19.128,7.9
09/02/2020,Yangon,Normal,Female,Home and lifestyle,11.43,6,72.009,68.58,3.429,7.7
09/02/2020,Yangon,Normal,Female,Fashion accessories,42.57,7,312.8895,297.99,14.8995,6.8
09/02/2020,Mandalay,Member,Female,Electronic accessories,10.59,3,33.3585,31.77,1.5885,8.7
09/02/2020,Yangon,Normal,Female,Home and lifestyle,11.43,6,72.009,68.58,3.429,7.7
10/02/2020,Mandalay,Member,Female,Sports and travel,95.54,4,401.268,382.16,19.108,4.5
10/02/2020,Naypyitaw,Member,Male,Food and beverages,50.49,9,477.1305,454.41,22.7205,5.4
10/02/2020,Mandalay,Normal,Female,Health and beauty,84.09,9,794.6505,756.81,37.8405,8
10/02/2020,Mandalay,Member,Female,Sports and travel,95.54,4,401.268,382.16,19.108,4.5
11/02/2020,Naypyitaw,Member,Female,Health and beauty,85.87,7,631.1445,601.09,30.0545,8
11/02/2020,Mandalay,Normal,Male,Electronic accessories,46.02,6,289.926,276.12,13.806,7.1
11/02/2020,Mandalay,Member,Male,Fashion accessories,73.82,4,310.044,295.28,14.764,6.7
11/02/2020,Naypyitaw,Member,Female,Health and beauty,85.87,7,631.1445,601.09,30.0545,8
12/02/2020,Naypyitaw,Member,Female,Sports and travel,67.99,7,499.7265,475.93,23.7965,5.7
12/02/2020,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,165.9,158,7.9,7.8
12/02/2020,Yangon,Member,Male,Health and beauty,51.94,10,545.37,519.4,25.97,6.5
12/02/2020,Naypyitaw,Member,Female,Sports and travel,67.99,7,499.7265,475.93,23.7965,5.7
13/02/2020,Naypyitaw,Normal,Female,Food and beverages,52.42,1,55.041,52.42,2.621,6.3
13/02/2020,Yangon,Member,Female,Food and beverages,98.66,9,932.337,887.94,44.397,8.4
13/02/2020,Yangon,Normal,Female,Sports and travel,93.14,2,195.594,186.28,9.314,4.1
13/02/2020,Naypyitaw,Normal,Female,Food and beverages,52.42,1,55.041,52.42,2.621,6.3
14/02/2020,Naypyitaw,Member,Male,Food and beverages,65.65,2,137.865,131.3,6.565,6
14/02/2020,Naypyitaw,Member,Male,Fashion accessories,91.98,1,96.579,91.98,4.599,9.8
14/02/2020,Naypyitaw,Normal,Male,Health and beauty,17.41,5,91.4025,87.05,4.3525,4.9
14/02/2020,Naypyitaw,Member,Male,Food and beverages,65.65,2,137.865,131.3,6.565,6
15/02/2020,Mandalay,Normal,Female,Food and beverages,28.86,5,151.515,144.3,7.215,8
15/02/2020,Yangon,Member,Male,Electronic accessories,20.89,2,43.869,41.78,2.089,9.8
15/02/2020,Naypyitaw,Member,Female,Fashion accessories,44.22,5,232.155,221.1,11.055,8.6
15/02/2020,Mandalay,Normal,Female,Food and beverages,28.86,5,151.515,144.3,7.215,8
16/02/2020,Naypyitaw,Member,Male,Health and beauty,65.31,7,480.0285,457.17,22.8585,4.2
16/02/2020,Yangon,Normal,Female,Fashion accessories,15.5,1,16.275,15.5,0.775,7.4
16/02/2020,Mandalay,Member,Female,Electronic accessories,13.22,5,69.405,66.1,3.305,4.3
16/02/2020,Naypyitaw,Member,Male,Health and beauty,65.31,7,480.0285,457.17,22.8585,4.2
17/02/2020,Mandalay,Normal,Male,Sports and travel,93.38,1,98.049,93.38,4.669,9.6
17/02/2020,Naypyitaw,Member,Male,Electronic accessories,96.82,3,304.983,290.46,14.523,6.7
17/02/2020,Yangon,Normal,Male,Fashion accessories,89.69,1,94.1745,89.69,4.4845,4.9
17/02/2020,Mandalay,Normal,Male,Sports and travel,93.38,1,98.049,93.38,4.669,9.6
18/02/2020,Naypyitaw,Member,Male,Sports and travel,25.25,5,132.5625,126.25,6.3125,6.1
18/02/2020,Mandalay,Normal,Male,Food and beverages,33.33,2,69.993,66.66,3.333,6.4
18/02/2020,Yangon,Normal,Male,Food and beverages,24.94,9,235.683,224.46,11.223,5.6
18/02/2020,Naypyitaw,Member,Male,Sports and travel,25.25,5,132.5625,126.25,6.3125,6.1
19/02/2020,Mandalay,Member,Male,Electronic accessories,87.87,9,830.3715,790.83,39.5415,5.6
19/02/2020,Mandalay,Normal,Female,Electronic accessories,38.27,2,80.367,76.54,3.827,5.8
19/02/2020,Yangon,Normal,Male,Health and beauty,59.77,2,125.517,119.54,5.977,5.8
19/02/2020,Mandalay,Member,Male,Electronic accessories,87.87,9,830.3715,790.83,39.5415,5.6
20/02/2020,Naypyitaw,Normal,Male,Health and beauty,21.8,8,183.12,174.4,8.72,8.3
20/02/2020,Yangon,Normal,Female,Home and lifestyle,33.3,9,314.685,299.7,14.985,7.2
20/02/2020,Naypyitaw,Member,Male,Fashion accessories,93.2,2,195.72,186.4,9.32,6
20/02/2020,Naypyitaw,Normal,Male,Health and beauty,21.8,8,183.12,174.4,8.72,8.3
21/02/2020,Yangon,Normal,Female,Sports and travel,94.76,4,397.992,379.04,18.952,7.8
21/02/2020,Yangon,Member,Male,Home and lifestyle,81.01,3,255.1815,243.03,12.1515,9.3
21/02/2020,Yangon,Member,Male,Home and lifestyle,62.65,4,263.13,250.6,12.53,4.2
21/02/2020,Yangon,Normal,Female,Sports and travel,94.76,4,397.992,379.04,18.952,7.8
22/02/2020,Yangon,Member,Female,Fashion accessories,30.62,1,32.151,30.62,1.531,4.1
22/02/2020,Yangon,Normal,Female,Health and beauty,15.8,3,49.77,47.4,2.37,9.5
22/02/2020,Mandalay,Normal,Male,Home and lifestyle,93.87,8,788.508,750.96,37.548,8.3
